,only_gen_code,question,ref_code,test_asserts,gen_code,time
248,"
def maximize_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        if test_tup1[i] > test_tup2[i]:
            result += (test_tup1[i],)
        else:
            result += (test_tup2[i],)
    return result
",Write a function to maximize the given two tuples.,"def maximize_elements(test_tup1, test_tup2):
  res = tuple(tuple(max(a, b) for a, b in zip(tup1, tup2))
   for tup1, tup2 in zip(test_tup1, test_tup2))
  return (res) ","['assert maximize_elements(((1, 3), (4, 5), (2, 9), (1, 10)), ((6, 7), (3, 9), (1, 1), (7, 3))) == ((6, 7), (4, 9), (2, 9), (7, 10))', 'assert maximize_elements(((2, 4), (5, 6), (3, 10), (2, 11)), ((7, 8), (4, 10), (2, 2), (8, 4))) == ((7, 8), (5, 10), (3, 10), (8, 11))', 'assert maximize_elements(((3, 5), (6, 7), (4, 11), (3, 12)), ((8, 9), (5, 11), (3, 3), (9, 5))) == ((8, 9), (6, 11), (4, 11), (9, 12))']","Python Function - Write a function to maximize the given two tuples.
def maximize_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        if test_tup1[i] > test_tup2[i]:
            result += (test_tup1[i],)
        else:
            result += (test_tup2[i],)
    return result
",52.00216794013977
249,"
def newman_prime(n):
    result = 2
    count = 0
    while count < n:
        result += 1
        if is_prime(result):
            count += 1
    return result
",Write a function to find the nth newman–shanks–williams prime number.,"def newman_prime(n): 
	if n == 0 or n == 1: 
		return 1
	return 2 * newman_prime(n - 1) + newman_prime(n - 2)","['assert newman_prime(3) == 7 ', 'assert newman_prime(4) == 17', 'assert newman_prime(5) == 41']","Python Function - Write a function to find the nth newman–shanks–williams prime number.
def newman_prime(n):
    result = 2
    count = 0
    while count < n:
        result += 1
        if is_prime(result):
            count += 1
    return result
",30.143693447113037
250,"
def division_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        result += (test_tup1[i] / test_tup2[i],)
    return result
",Write a function to perform mathematical division operation across the given tuples.,"def division_elements(test_tup1, test_tup2):
  res = tuple(ele1 // ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ","['assert division_elements((10, 4, 6, 9),(5, 2, 3, 3)) == (2, 2, 2, 3)', 'assert division_elements((12, 6, 8, 16),(6, 3, 4, 4)) == (2, 2, 2, 4)', 'assert division_elements((20, 14, 36, 18),(5, 7, 6, 9)) == (4, 2, 6, 2)']","Python Function - Write a function to perform mathematical division operation across the given tuples.
def division_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        result += (test_tup1[i] / test_tup2[i],)
    return result
",32.252790689468384
251,"
def split_two_parts(list1, L):
    result = []
    for i in range(0, len(list1)):
        if i < L:
            result.append(list1[i])
        else:
            result.append(list1[i])
    return result
",Write a function to split a given list into two parts where the length of the first part of the list is given.,"def split_two_parts(list1, L):
    return list1[:L], list1[L:]","['assert split_two_parts([1,1,2,3,4,4,5,1],3)==([1, 1, 2], [3, 4, 4, 5, 1])', ""assert split_two_parts(['a', 'b', 'c', 'd'],2)==(['a', 'b'], ['c', 'd'])"", ""assert split_two_parts(['p', 'y', 't', 'h', 'o', 'n'],4)==(['p', 'y', 't', 'h'], ['o', 'n'])""]","Python Function - Write a function to split a given list into two parts where the length of the first part of the list is given.
def split_two_parts(list1, L):
    result = []
    for i in range(0, len(list1)):
        if i < L:
            result.append(list1[i])
        else:
            result.append(list1[i])
    return result
",38.625702142715454
252,"
def merge_dict(d1,d2):
    result = {}
    for key in d1:
        result[key] = d1[key]
    for key in d2:
        result[key] = d2[key]
    return result
",Write a function to merge two dictionaries.,"def merge_dict(d1,d2):
 d = d1.copy()
 d.update(d2)
 return d","[""assert merge_dict({'a': 100, 'b': 200},{'x': 300, 'y': 200})=={'x': 300, 'y': 200, 'a': 100, 'b': 200}"", ""assert merge_dict({'a':900,'b':900,'d':900},{'a':900,'b':900,'d':900})=={'a':900,'b':900,'d':900,'a':900,'b':900,'d':900}"", ""assert merge_dict({'a':10,'b':20},{'x':30,'y':40})=={'x':30,'y':40,'a':10,'b':20}""]","Python Function - Write a function to merge two dictionaries.
def merge_dict(d1,d2):
    result = {}
    for key in d1:
        result[key] = d1[key]
    for key in d2:
        result[key] = d2[key]
    return result
",33.345637798309326
253,"
def dog_age(h_age):
    result = h_age * 7
    return result

# Test Cases
print(dog_age(10))
print(dog_age(2))

# ",Write a function to calculate a dog's age in dog's years.,"def dog_age(h_age):
 if h_age < 0:
 	exit()
 elif h_age <= 2:
	 d_age = h_age * 10.5
 else:
	 d_age = 21 + (h_age - 2)*4
 return d_age","['assert dog_age(12)==61', 'assert dog_age(15)==73', 'assert dog_age(24)==109']","Python Function - Write a function to calculate a dog's age in dog's years.
def dog_age(h_age):
    result = h_age * 7
    return result

# Test Cases
print(dog_age(10))
print(dog_age(2))

# Python Function - Write a function to calculate a dog's age in dog's years.
def dog_age(h_age):
    result = h_age * 7
    return result
",57.789833545684814
254,"
def list_split(S, step):
    result = []
    for i in range(0, len(S), step):
        result.append(S[i:i+step])
    return result
",Write a function to split a list for every nth element.,"def list_split(S, step):
    return [S[i::step] for i in range(step)]","[""assert list_split(['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n'],3)==[['a', 'd', 'g', 'j', 'm'], ['b', 'e', 'h', 'k', 'n'], ['c', 'f', 'i', 'l']] "", 'assert list_split([1,2,3,4,5,6,7,8,9,10,11,12,13,14],3)==[[1,4,7,10,13], [2,5,8,11,14], [3,6,9,12]] ', ""assert list_split(['python','java','C','C++','DBMS','SQL'],2)==[['python', 'C', 'DBMS'], ['java', 'C++', 'SQL']] ""]","Python Function - Write a function to split a list for every nth element.
def list_split(S, step):
    result = []
    for i in range(0, len(S), step):
        result.append(S[i:i+step])
    return result
",26.304521322250366
255,"
def lateralsurface_cube(l):
    result = 4 * l * l
    return result
",Write a function to find the lateral surface area of a cube.,"def lateralsurface_cube(l):
  LSA = 4 * (l * l)
  return LSA","['assert lateralsurface_cube(5)==100', 'assert lateralsurface_cube(9)==324', 'assert lateralsurface_cube(10)==400']","Python Function - Write a function to find the lateral surface area of a cube.
def lateralsurface_cube(l):
    result = 4 * l * l
    return result
",10.114692449569702
256,"
def square_Sum(n):
    result = 0
    for i in range(1, n+1, 2):
        result += i**2
    return result
",Write a python function to find the sum of squares of first n odd natural numbers.,"def square_Sum(n):  
    return int(n*(4*n*n-1)/3) ","['assert square_Sum(2) == 10', 'assert square_Sum(3) == 35', 'assert square_Sum(4) == 84']","Python Function - Write a python function to find the sum of squares of first n odd natural numbers.
def square_Sum(n):
    result = 0
    for i in range(1, n+1, 2):
        result += i**2
    return result
",22.899359941482544
257,"
def find_star_num(n):
    result = 0
    for i in range(1, n + 1):
        result += i
    return result
",Write a function to find the n'th star number.,"def find_star_num(n): 
	return (6 * n * (n - 1) + 1) ","['assert find_star_num(3) == 37', 'assert find_star_num(4) == 73', 'assert find_star_num(5) == 121']","Python Function - Write a function to find the n'th star number.
def find_star_num(n):
    result = 0
    for i in range(1, n + 1):
        result += i
    return result
",21.13877820968628
258,"
def ascii_value(k):
    result = ord(k)
    return result
",Write a function to find the ascii value of a character.,"def ascii_value(k):
  ch=k
  return ord(ch)","[""assert ascii_value('A')==65"", ""assert ascii_value('R')==82"", ""assert ascii_value('S')==83""]","Python Function - Write a function to find the ascii value of a character.
def ascii_value(k):
    result = ord(k)
    return result
",9.545254707336426
259,"
def sum_even_and_even_index(arr,n):
    result = 0
    for i in range(n):
        if i%2 == 0 and arr[i]%2 == 0:
            result += arr[i]
    return result
",Write a python function to find the sum of even numbers at even positions.,"def sum_even_and_even_index(arr,n):  
    i = 0
    sum = 0
    for i in range(0,n,2): 
        if (arr[i] % 2 == 0) : 
            sum += arr[i]  
    return sum","['assert sum_even_and_even_index([5, 6, 12, 1, 18, 8],6) == 30', 'assert sum_even_and_even_index([3, 20, 17, 9, 2, 10, 18, 13, 6, 18],10) == 26', 'assert sum_even_and_even_index([5, 6, 12, 1],4) == 12']","Python Function - Write a python function to find the sum of even numbers at even positions.
def sum_even_and_even_index(arr,n):
    result = 0
    for i in range(n):
        if i%2 == 0 and arr[i]%2 == 0:
            result += arr[i]
    return result
",34.44397974014282
260,"
def even_Power_Sum(n):
    result = 0
    for i in range(1, n+1):
        result += i**5
    return result
",Write a python function to find the sum of fifth power of first n even natural numbers.,"def even_Power_Sum(n): 
    sum = 0; 
    for i in range(1,n+1): 
        j = 2*i; 
        sum = sum + (j*j*j*j*j); 
    return sum; ","['assert even_Power_Sum(2) == 1056', 'assert even_Power_Sum(3) == 8832', 'assert even_Power_Sum(1) == 32']","Python Function - Write a python function to find the sum of fifth power of first n even natural numbers.
def even_Power_Sum(n):
    result = 0
    for i in range(1, n+1):
        result += i**5
    return result
",22.173370361328125
261,"
def rear_extract(test_list):
    result = []
    for i in test_list:
        result.append(i[1])
    return result
",Write a function to perfom the rear element extraction from list of tuples records.,"def rear_extract(test_list):
  res = [lis[-1] for lis in test_list]
  return (res) ","[""assert rear_extract([(1, 'Rash', 21), (2, 'Varsha', 20), (3, 'Kil', 19)]) == [21, 20, 19]"", ""assert rear_extract([(1, 'Sai', 36), (2, 'Ayesha', 25), (3, 'Salman', 45)]) == [36, 25, 45]"", ""assert rear_extract([(1, 'Sudeep', 14), (2, 'Vandana', 36), (3, 'Dawood', 56)]) == [14, 36, 56]""]","Python Function - Write a function to perfom the rear element extraction from list of tuples records.
def rear_extract(test_list):
    result = []
    for i in test_list:
        result.append(i[1])
    return result
",21.155311107635498
262,"
def substract_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        result += (test_tup1[i] - test_tup2[i],)
    return result
",Write a function to substract the contents of one tuple with corresponding index of other tuple.,"def substract_elements(test_tup1, test_tup2):
  res = tuple(map(lambda i, j: i - j, test_tup1, test_tup2))
  return (res) ","['assert substract_elements((10, 4, 5), (2, 5, 18)) == (8, -1, -13)', 'assert substract_elements((11, 2, 3), (24, 45 ,16)) == (-13, -43, -13)', 'assert substract_elements((7, 18, 9), (10, 11, 12)) == (-3, 7, -3)']","Python Function - Write a function to substract the contents of one tuple with corresponding index of other tuple.
def substract_elements(test_tup1, test_tup2):
    result = ()
    for i in range(len(test_tup1)):
        result += (test_tup1[i] - test_tup2[i],)
    return result
",35.23828601837158
263,"
import math  
def even_binomial_Coeff_Sum( n): 
    result = 0
    for i in range(0, n + 1, 2):  
        result += math.comb(n, i)  
    return result
",Write a python function to find sum of even index binomial coefficients.,"import math  
def even_binomial_Coeff_Sum( n): 
    return (1 << (n - 1)) ","['assert even_binomial_Coeff_Sum(4) == 8', 'assert even_binomial_Coeff_Sum(6) == 32', 'assert even_binomial_Coeff_Sum(2) == 2']","Python Function - Write a python function to find sum of even index binomial coefficients.
import math  
def even_binomial_Coeff_Sum( n): 
    result = 0
    for i in range(0, n + 1, 2):  
        result += math.comb(n, i)  
    return result
",34.125585317611694
264,"
import math as mt 
def get_Position(a,n,m):
    result = []
    for i in range(n):
        if a[i] == m:
            result.append(i)
    return result
",Write a python function to find the position of the last removed element from the given array.,"import math as mt 
def get_Position(a,n,m): 
    for i in range(n): 
        a[i] = (a[i] // m + (a[i] % m != 0))  
    result,maxx = -1,-1
    for i in range(n - 1,-1,-1): 
        if (maxx < a[i]): 
            maxx = a[i] 
            result = i 
    return result + 1","['assert get_Position([2,5,4],3,2) == 2', 'assert get_Position([4,3],2,2) == 2', 'assert get_Position([1,2,3,4],4,1) == 4']","Python Function - Write a python function to find the position of the last removed element from the given array.
import math as mt 
def get_Position(a,n,m):
    result = []
    for i in range(n):
        if a[i] == m:
            result.append(i)
    return result
",30.4701886177063
