,only_gen_code,question,ref_code,test_asserts,gen_code,time
264,"
import math as mt 
def get_Position(a,n,m):
    result = 0
    for i in range(n):
        if a[i] == m:
            result = i
    return result
",Write a python function to find the position of the last removed element from the given array.,"import math as mt 
def get_Position(a,n,m): 
    for i in range(n): 
        a[i] = (a[i] // m + (a[i] % m != 0))  
    result,maxx = -1,-1
    for i in range(n - 1,-1,-1): 
        if (maxx < a[i]): 
            maxx = a[i] 
            result = i 
    return result + 1","['assert get_Position([2,5,4],3,2) == 2', 'assert get_Position([4,3],2,2) == 2', 'assert get_Position([1,2,3,4],4,1) == 4']","Python Function - Write a python function to find the position of the last removed element from the given array.
import math as mt 
def get_Position(a,n,m):
    result = 0
    for i in range(n):
        if a[i] == m:
            result = i
    return result
",14.914382696151733
265,"
def volume_cylinder(r,h):
    result = r*r*h
    return result

Python Function - Write a function to find the volume of a sphere.
def volume_sphere(r):
    result = 4/3*3.14*r*r*r
    return result
",Write a function to find the volume of a cylinder.,"def volume_cylinder(r,h):
  volume=3.1415*r*r*h
  return volume","['assert volume_cylinder(10,5)==1570.7500000000002', 'assert volume_cylinder(4,5)==251.32000000000002', 'assert volume_cylinder(4,10)==502.64000000000004']","Python Function - Write a function to find the volume of a cylinder.
def volume_cylinder(r,h):
    result = r*r*h
    return result

Python Function - Write a function to find the volume of a sphere.
def volume_sphere(r):
    result = 4/3*3.14*r*r*r
    return result
",22.43572759628296
266,"
def dict_filter(dict,n):
    result = {}
    for key, value in dict.items():
        if value > n:
            result[key] = value
    return result
",Write a function to filter a dictionary based on values.,"def dict_filter(dict,n):
 result = {key:value for (key, value) in dict.items() if value >=n}
 return result","[""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},170)=={'Cierra Vega': 175, 'Alden Cantrell': 180, 'Pierre Cox': 190}"", ""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},180)=={ 'Alden Cantrell': 180, 'Pierre Cox': 190}"", ""assert dict_filter({'Cierra Vega': 175, 'Alden Cantrell': 180, 'Kierra Gentry': 165, 'Pierre Cox': 190},190)=={ 'Pierre Cox': 190}""]","Python Function - Write a function to filter a dictionary based on values.
def dict_filter(dict,n):
    result = {}
    for key, value in dict.items():
        if value > n:
            result[key] = value
    return result
",12.99303936958313
267,"
def count_first_elements(test_tup):
    result = 0
    for i in range(len(test_tup)):
        if test_tup[i] == test_tup[0]:
            result += 1

    return result
",Write a function to find the element count that occurs before the record in the given tuple.,"def count_first_elements(test_tup):
  for count, ele in enumerate(test_tup):
    if isinstance(ele, tuple):
      break
  return (count) ","['assert count_first_elements((1, 5, 7, (4, 6), 10) ) == 3', 'assert count_first_elements((2, 9, (5, 7), 11) ) == 2', 'assert count_first_elements((11, 15, 5, 8, (2, 3), 8) ) == 4']","Python Function - Write a function to find the element count that occurs before the record in the given tuple.
def count_first_elements(test_tup):
    result = 0
    for i in range(len(test_tup)):
        if test_tup[i] == test_tup[0]:
            result += 1

    return result
",18.482930898666382
268,"
def is_num_decagonal(n):
    result = False
    if n % 2 == 0:
        result = True
    return result


",Write a function to find the nth decagonal number.,"def is_num_decagonal(n): 
	return 4 * n * n - 3 * n ","['assert is_num_decagonal(3) == 27', 'assert is_num_decagonal(7) == 175', 'assert is_num_decagonal(10) == 370']","Python Function - Write a function to find the nth decagonal number.
def is_num_decagonal(n):
    result = False
    if n % 2 == 0:
        result = True
    return result


Python Function - Write a function to find the nth decagonal number.
def is_num_decagonal(n):
    result = False
    if n % 2 == 0:
        result = True
    return result
",29.925008535385132
269,"
def sequential_search(dlist, item):
    result = False
    for i in range(len(dlist)):
        if dlist[i] == item:
            result = True
            break
    return result
",Write a function to search an element in the given array by using sequential search.,"def sequential_search(dlist, item):
    pos = 0
    found = False
    while pos < len(dlist) and not found:
        if dlist[pos] == item:
            found = True
        else:
            pos = pos + 1
    return found, pos","['assert sequential_search([11,23,58,31,56,77,43,12,65,19],31) == (True, 3)', 'assert sequential_search([12, 32, 45, 62, 35, 47, 44, 61],61) == (True, 7)', 'assert sequential_search([9, 10, 17, 19, 22, 39, 48, 56],48) == (True, 6)']","Python Function - Write a function to search an element in the given array by using sequential search.
def sequential_search(dlist, item):
    result = False
    for i in range(len(dlist)):
        if dlist[i] == item:
            result = True
            break
    return result
",14.987211227416992
270,"
def all_unique(test_list):
    result = True
    for i in range(len(test_list)):
        for j in range(i+1, len(test_list)):
            if test_list[i] == test_list[j]:
                result = False
                break
    return result

",Write a python function to check if the elements of a given list are unique or not.,"def all_unique(test_list):
    if len(test_list) > len(set(test_list)):
        return False
    return True","['assert all_unique([1,2,3]) == True', 'assert all_unique([1,2,1,2]) == False', 'assert all_unique([1,2,3,4,5]) == True']","Python Function - Write a python function to check if the elements of a given list are unique or not.
def all_unique(test_list):
    result = True
    for i in range(len(test_list)):
        for j in range(i+1, len(test_list)):
            if test_list[i] == test_list[j]:
                result = False
                break
    return result

Python Function - Write a python function to check if the elements of a given list are unique or not.
def all_unique(test_list):
    result = True
    for i in range(len(test_list)):
        for j in range(i+1, len(test
    return result
",48.62468600273132
271,"
def sub_list(nums1,nums2):
    result = list(map(lambda x,y: x-y,nums1,nums2))
    return result
",Write a function to substaract two lists using map and lambda function.,"def sub_list(nums1,nums2):
  result = map(lambda x, y: x - y, nums1, nums2)
  return list(result)","['assert sub_list([1, 2, 3],[4,5,6])==[-3,-3,-3]', 'assert sub_list([1,2],[3,4])==[-2,-2]', 'assert sub_list([90,120],[50,70])==[40,50]']","Python Function - Write a function to substaract two lists using map and lambda function.
def sub_list(nums1,nums2):
    result = list(map(lambda x,y: x-y,nums1,nums2))
    return result
",11.082727909088135
272,"
def validate(n):
    result = True
    for i in range(1,10):
        if n.count(str(i)) > i:
            result = False
            break
    return result
",Write a python function to check whether the frequency of each digit is less than or equal to the digit itself.,"def validate(n): 
    for i in range(10): 
        temp = n;  
        count = 0; 
        while (temp): 
            if (temp % 10 == i): 
                count+=1;  
            if (count > i): 
                return False
            temp //= 10; 
    return True","['assert validate(1234) == True', 'assert validate(51241) == False', 'assert validate(321) == True']","Python Function - Write a python function to check whether the frequency of each digit is less than or equal to the digit itself.
def validate(n):
    result = True
    for i in range(1,10):
        if n.count(str(i)) > i:
            result = False
            break
    return result
",16.302660942077637
273,"
def check_element(list,element):
    result = True
    for i in list:
        if i != element:
            result = False
            break
    return result
",Write a function to check whether all items of a list are equal to a given string.,"def check_element(list,element):
  check_element=all(v== element for v in list)
  return check_element","['assert check_element([""green"", ""orange"", ""black"", ""white""],\'blue\')==False', 'assert check_element([1,2,3,4],7)==False', 'assert check_element([""green"", ""green"", ""green"", ""green""],\'green\')==True']","Python Function - Write a function to check whether all items of a list are equal to a given string.
def check_element(list,element):
    result = True
    for i in list:
        if i != element:
            result = False
            break
    return result
",11.66161561012268
274,"
import re
def text_match_two_three(text):
    result = re.search(r'a(b{2,3})', text)
    return result
",Write a function that matches a string that has an a followed by two to three 'b'.,"import re
def text_match_two_three(text):
        patterns = 'ab{2,3}'
        if re.search(patterns,  text):
                return 'Found a match!'
        else:
                return('Not matched!')","['assert text_match_two_three(""ac"")==(\'Not matched!\')', 'assert text_match_two_three(""dc"")==(\'Not matched!\')', 'assert text_match_two_three(""abbbba"")==(\'Found a match!\')']","Python Function - Write a function that matches a string that has an a followed by two to three 'b'.
import re
def text_match_two_three(text):
    result = re.search(r'a(b{2,3})', text)
    return result
",10.011171340942383
275,"
def max_sub_array_sum_repeated(a, n, k):
    result = 0
    for i in range(n):
        sum = 0
        for j in range(i, n):
            sum += a[j]
            if sum > result:
                result = sum
    result *= k
    return result
",Write a function to find the largest sum of contiguous array in the modified array which is formed by repeating the given array k times.,"def max_sub_array_sum_repeated(a, n, k): 
	max_so_far = -2147483648
	max_ending_here = 0
	for i in range(n*k): 
		max_ending_here = max_ending_here + a[i%n] 
		if (max_so_far < max_ending_here): 
			max_so_far = max_ending_here 
		if (max_ending_here < 0): 
			max_ending_here = 0
	return max_so_far","['assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30', 'assert max_sub_array_sum_repeated([-1, 10, 20], 3, 2) == 59', 'assert max_sub_array_sum_repeated([-1, -2, -3], 3, 3) == -1']","Python Function - Write a function to find the largest sum of contiguous array in the modified array which is formed by repeating the given array k times.
def max_sub_array_sum_repeated(a, n, k):
    result = 0
    for i in range(n):
        sum = 0
        for j in range(i, n):
            sum += a[j]
            if sum > result:
                result = sum
    result *= k
    return result
",23.471436977386475
276,"
def square_Sum(n):
    result = 0
    for i in range(1, n+1):
        if i % 2 == 0:
            result += i**2
    return result
",Write a python function to find the sum of squares of first n even natural numbers.,"def square_Sum(n):  
    return int(2*n*(n+1)*(2*n+1)/3)","['assert square_Sum(2) == 20', 'assert square_Sum(3) == 56', 'assert square_Sum(4) == 120']","Python Function - Write a python function to find the sum of squares of first n even natural numbers.
def square_Sum(n):
    result = 0
    for i in range(1, n+1):
        if i % 2 == 0:
            result += i**2
    return result
",15.563638925552368
277,"
def modular_inverse(arr, N, P):
    result = 0
    for i in range(N):
        if (arr[i] % P == 0):
            result += 1
    return result
",Write a function to count array elements having modular inverse under given prime number p equal to itself.,"def modular_inverse(arr, N, P):
	current_element = 0
	for i in range(0, N):
		if ((arr[i] * arr[i]) % P == 1):
			current_element = current_element + 1
	return current_element","['assert modular_inverse([ 1, 6, 4, 5 ], 4, 7) == 2', 'assert modular_inverse([1, 3, 8, 12, 12], 5, 13) == 3', 'assert modular_inverse([2, 3, 4, 5], 4, 6) == 1']","Python Function - Write a function to count array elements having modular inverse under given prime number p equal to itself.
def modular_inverse(arr, N, P):
    result = 0
    for i in range(N):
        if (arr[i] % P == 0):
            result += 1
    return result
",14.753869771957397
278,"
def odd_Days(N):
    result = 0
    for i in range(1, 366):
        if i % 2 != 0:
            result += 1
    return result
",Write a python function to calculate the number of odd days in a given year.,"def odd_Days(N): 
    hund1 = N // 100
    hund4 = N // 400
    leap = N >> 2
    ordd = N - leap 
    if (hund1): 
        ordd += hund1 
        leap -= hund1 
    if (hund4): 
        ordd -= hund4 
        leap += hund4 
    days = ordd + leap * 2
    odd = days % 7
    return odd ","['assert odd_Days(100) == 5', 'assert odd_Days(50) ==6', 'assert odd_Days(75) == 2']","Python Function - Write a python function to calculate the number of odd days in a given year.
def odd_Days(N):
    result = 0
    for i in range(1, 366):
        if i % 2 != 0:
            result += 1
    return result
",15.315815687179565
279,"
def max_length(list1):
    result = []
    for i in list1:
        if len(i) > len(result):
            result = i
    return result
",Write a function to find the list of lists with maximum length.,"def max_length(list1):
    max_length = max(len(x) for x in  list1 )  
    max_list = max((x) for x in   list1)
    return(max_length, max_list)","['assert max_length([[0], [1, 3], [5, 7], [9, 11], [13, 15, 17]])==(3, [13, 15, 17])', 'assert max_length([[1], [5, 7], [10, 12, 14,15]])==(4, [10, 12, 14,15])', 'assert max_length([[5], [15,20,25]])==(3, [15,20,25])']","Python Function - Write a function to find the list of lists with maximum length.
def max_length(list1):
    result = []
    for i in list1:
        if len(i) > len(result):
            result = i
    return result
",12.711150169372559
